gene,gene_name,zscore,pvalue,pred_perf_R2,VAR_g,n,covariance_n,model_n
HOMER2,HOMER2,0.617422900667,0.53695582079,0.0705082414077,0.0619711559394,32,32,32
RGS5,RGS5,0.617393859423,0.536974971296,0.18375140138,0.168764309733,51,51,51
CMTM4,CMTM4,-0.61725203974,0.537068495591,0.00101882032858,0.000335628604089,3,3,3
DEPDC5,DEPDC5,-0.617156778229,0.537131321268,0.0926269416451,0.0776244594118,51,52,52
TMEM25,TMEM25,-0.617133058203,0.537146965377,0.00666820383752,0.00504369273176,10,10,10
NOD1,NOD1,0.61699096119,0.537240687653,0.0502542078181,0.0265776367131,15,15,15
RAB11FIP3,RAB11FIP3,-0.616945076091,0.537270953633,0.0293625769282,0.0106066838476,7,7,7
FARP1,FARP1,-0.616941315212,0.53727343436,0.322024534447,0.280699077856,23,23,23
ARL6IP6,ARL6IP6,0.616935581368,0.537277216494,0.00163528101926,0.00246170138874,5,5,5
CHAC2,CHAC2,0.616931901812,0.537279643594,0.030192057502,0.0433706384524,54,54,54
STX2,STX2,-0.616793816499,0.537370731082,0.631405888193,0.575474942063,15,15,15
ZNF24,ZNF24,-0.616715242162,0.53742256583,0.142869516509,0.102945143567,15,15,15
VDAC2,VDAC2,-0.616679215046,0.537446333417,0.136434804438,0.111135995763,25,26,26
PPFIA4,PPFIA4,0.616601604518,0.537497535952,0.722509420035,0.672276706566,77,78,78
SOX8,SOX8,0.616592429705,0.537503589077,0.0753536222677,0.0628437463154,61,62,62
ANKAR,ANKAR,-0.616521520424,0.537550372958,8.32468868189e-07,0.00118648595285,6,6,6
CSF1,CSF1,-0.616409359696,0.53762437752,0.0206516864251,0.0173702875008,26,26,26
GCOM1,GCOM1,-0.616099818289,0.537828642007,0.66538911039,0.603786978604,75,75,75
C5orf30,C5orf30,-0.616067376908,0.537850052132,0.00332227933225,0.00550430394205,16,16,16
IGSF6,IGSF6,-0.616052770882,0.537859691715,0.0635903543453,0.0392396971203,5,5,5
AANAT,AANAT,0.616018703424,0.537882175654,0.276672466996,0.209951867655,10,10,10
HPS5,HPS5,-0.615957493436,0.537922574384,0.135684498752,0.111180964461,12,12,12
TRNP1,TRNP1,0.61593665725,0.537936326662,0.0186951619664,0.0137125701613,13,13,13
B2M,B2M,0.615728137304,0.538073963495,0.0127335824653,0.0124772965529,12,12,12
ROR2,ROR2,0.615346057029,0.53832620738,0.0343530358329,0.0399696974919,50,50,50
FAM120B,FAM120B,0.615026750112,0.538537054696,0.24468836085,0.139454783072,54,55,55
RPL4,RPL4,-0.614881759137,0.538632809977,0.00179335307172,0.00293056133124,4,4,4
SEC11C,SEC11C,-0.61468715212,0.53876134622,0.00622743182443,0.00835285718358,25,25,25
ECHS1,ECHS1,0.614667552717,0.538774292307,0.0508175840323,0.0364584550345,22,22,22
TYMS,TYMS,-0.614410589734,0.538944039724,0.0340038432622,0.0244901290394,18,18,18
SLC26A6,SLC26A6,0.614323775061,0.539001394768,0.0470365204284,0.0264665623329,15,15,15
MCTP1,MCTP1,0.61421403994,0.539073896828,0.0964095987661,0.0819969488351,48,48,48
CYP2S1,CYP2S1,0.613949030783,0.539249008686,0.199565090223,0.150294303436,35,35,35
UBIAD1,UBIAD1,0.613918902038,0.539268918861,0.00323331537905,0.00819316706684,24,24,24
GPR89A,GPR89A,0.613889304765,0.539288478178,0.00863141965335,0.0156083027573,18,18,18
AKAP9,AKAP9,-0.613853842905,0.539311913567,0.00591142202823,0.00520368946723,20,20,20
UTP18,UTP18,0.613846635276,0.539316676876,0.10631762841,0.0995183772833,68,68,68
CD164,CD164,0.613758920149,0.539374646903,0.0677725218362,0.031784276853,14,14,14
CNTD1,CNTD1,-0.613555972501,0.539508784883,0.0388082418911,0.0165080609883,11,11,11
OGDH,OGDH,-0.613319579157,0.53966504981,0.0198467537112,0.0153275132946,23,23,23
SASS6,SASS6,0.613265311268,0.539700926133,0.0191491377877,0.0136252283906,24,24,24
ETV7,ETV7,0.612645642255,0.540110671911,0.521636473697,0.490233658721,14,14,14
MPP6,MPP6,-0.612376980238,0.540288368535,0.0263464800445,0.0384727423297,57,57,57
AGAP6,AGAP6,-0.612343342459,0.540310619069,0.19455721048,0.159452089287,14,14,14
THRAP3,THRAP3,-0.61232111476,0.540325322376,0.00440866933557,0.0122773906999,31,32,32
CCNYL1,CCNYL1,0.612302989852,0.540337311894,0.0197566769188,0.00729123426601,11,12,12
DOCK4,DOCK4,0.612233929122,0.540382996371,0.0136453606497,0.00755815360958,11,11,11
SETMAR,SETMAR,-0.61214065708,0.54044469998,0.0605737249132,0.0478688252121,48,48,48
ZNF431,ZNF431,-0.612112015583,0.540463648312,0.1344559318,0.134629539361,61,61,61
AGTRAP,AGTRAP,0.611699152598,0.540736822653,0.0900843415447,0.0674638732439,43,44,44
PSPH,PSPH,0.611488386441,0.540876304496,0.303552171706,0.30759647018,9,9,9
TMEM50B,TMEM50B,0.611272756608,0.541019023651,0.120865175117,0.105767976927,30,30,30
ORM2,ORM2,-0.611222128528,0.541052535641,0.377868989766,0.273210988166,23,23,23
SAR1B,SAR1B,-0.611205951778,0.541063243655,0.0307120260943,0.0297224898206,32,32,32
WBP2NL,WBP2NL,-0.611165571047,0.541089973676,0.012752902593,0.00744631329873,6,6,6
FBXO2,FBXO2,0.611039625577,0.541173347508,0.61227996411,0.5493507884,51,51,51
F2RL1,F2RL1,0.611003724111,0.541197114864,0.601280885806,0.572575916461,30,30,30
KIAA0368,KIAA0368,-0.610831214631,0.541311326223,0.0272974671241,0.0220049659939,22,22,22
SLC35E2,SLC35E2,-0.610777382769,0.541346968526,0.0379604250625,0.0283391790101,21,21,21
CNDP2,CNDP2,0.610366707593,0.541618916862,0.325157218795,0.312818491137,75,77,77
C20orf4,C20orf4,-0.610228832752,0.541710232613,0.232955133569,0.16393831593,54,54,54
IKBKAP,IKBKAP,0.610024445401,0.541845614335,0.0723260564501,0.0693072621484,40,40,40
CSTB,CSTB,0.610020319507,0.541848347411,0.487884930718,0.303007260782,30,32,32
DCHS1,DCHS1,0.609937844443,0.541902982012,0.354760620399,0.256179159939,61,62,62
TRMT5,TRMT5,-0.608870208376,0.5426104725,0.0230045027208,0.0443830289246,44,44,44
ERCC1,ERCC1,0.608543665877,0.542826954344,0.0770319012959,0.0619054893747,22,22,22
ASCC1,ASCC1,-0.608514198856,0.542846491667,0.176647573429,0.10748567582,16,16,16
GLIS3,GLIS3,0.608382224985,0.542933997721,0.0503843559347,0.0233277790615,16,16,16
IP6K2,IP6K2,-0.608220007399,0.543041566676,0.159900913165,0.128633274373,26,26,26
SPRN,SPRN,-0.608208687792,0.543049073276,0.0628957666539,0.0527386142766,20,20,20
ANKMY2,ANKMY2,0.608051122285,0.543153568247,0.0703055648645,0.046787621122,49,49,49
CCR6,CCR6,-0.607849859394,0.543287057199,0.0713092115718,0.0445022584811,11,11,11
ZNF143,ZNF143,0.607794582113,0.543323723082,0.143462143739,0.105336265737,13,13,13
TNIP3,TNIP3,0.607501645242,0.543518051122,0.00902197692144,0.00356755005791,12,12,12
DTYMK,DTYMK,-0.607394347737,0.543589238641,0.0415099526051,0.0378531484611,29,29,29
DGAT1,DGAT1,-0.60738745116,0.543593814397,0.180281918268,0.168767700433,48,49,49
GNB2L1,GNB2L1,0.607368064159,0.543606677431,0.0335710888782,0.0264039758926,21,21,21
ARL11,ARL11,0.607237595974,0.543693245384,0.0405372806692,0.0293721218229,20,20,20
FADS3,FADS3,-0.607154575957,0.543748334207,0.0895372165849,0.0738990857324,23,23,23
CCL20,CCL20,0.607146289525,0.54375383291,0.116563107693,0.0861956067284,13,13,13
CHD2,CHD2,0.606976358291,0.54386660183,0.00738930044607,0.00549898878587,12,12,12
PRSS27,PRSS27,0.606891196186,0.543923121058,0.00832841195419,0.00529933427959,12,12,12
TPRKB,TPRKB,0.606785168899,0.543993491889,0.0216052542519,0.0240113320401,31,31,31
FAM111A,FAM111A,0.606673252178,0.544067776478,0.000989200686078,0.000552404054539,4,4,4
PTTG1IP,PTTG1IP,-0.605908059281,0.544575807447,0.42161670612,0.317761683655,39,39,39
RFFL,RFFL,0.605776926538,0.544662893452,0.0378205141777,0.0255850400618,25,25,25
SIRPG,SIRPG,0.605695744799,0.544716810177,0.176605362326,0.141705077203,60,62,62
DCAF13,DCAF13,-0.605656518468,0.544742863233,0.0198480815466,0.0164686025868,24,24,24
SPOCD1,SPOCD1,0.605626827625,0.544762583491,0.0405084189655,0.0281083747329,13,13,13
PRR14,PRR14,0.605540741219,0.544819762926,0.0162947525438,0.0117980269441,9,9,9
ADCY10,ADCY10,0.60551445602,0.544837222407,0.00562358278542,0.0108951350646,39,39,39
CXCL10,CXCL10,-0.605507710164,0.544841703267,0.0487873262059,0.0289399992663,35,35,35
GNA12,GNA12,-0.605446030795,0.544882673961,0.261179283889,0.218029444005,39,39,39
AKIRIN2,AKIRIN2,-0.605378724697,0.544927383971,4.06287863022e-05,0.00211233570875,6,6,6
C3orf35,C3orf35,0.60520692121,0.545041517635,0.032608765764,0.0203565077552,20,20,20
HLTF,HLTF,0.604972995029,0.545196940151,0.000808350161555,0.00233106922194,2,2,2
PGS1,PGS1,-0.604819884059,0.545298680274,0.00137332657815,0.00850433149988,22,22,22
NACAD,NACAD,-0.604750758411,0.545344616399,0.157832734361,0.176882209626,96,96,96
BCO2,BCO2,-0.604670606446,0.545397882255,0.213918706067,0.179715895356,40,40,40
MMEL1,MMEL1,0.604618785609,0.545432321728,0.324089019859,0.245302842733,28,28,28
FFAR3,FFAR3,0.604595505098,0.545447794013,0.275493233484,0.215855985051,32,33,33
S100A9,S100A9,0.60433428639,0.545621415533,0.122524620107,0.115177210555,45,46,46
CEBPE,CEBPE,-0.603945311825,0.545880002004,0.00108076468879,8.19863335663e-05,2,2,2
NOSIP,NOSIP,-0.603884850229,0.545920201736,0.0283077655928,0.0467642696281,62,62,62
APPL2,APPL2,-0.603437597457,0.546217616931,0.317546165742,0.233490989368,43,43,43
RNF24,RNF24,-0.603024460159,0.546492417267,0.16413274259,0.115745431426,20,20,20
FAM18B2,FAM18B2,-0.602938485004,0.546549612679,0.11474467967,0.0948333849969,54,54,54
GTPBP4,GTPBP4,0.602403669055,0.546905468301,0.102359162771,0.0681305788205,29,29,29
TESC,TESC,-0.60237028147,0.546927687523,0.11019312689,0.093368782435,21,21,21
DCAKD,DCAKD,-0.602368555324,0.546928836274,0.399169980251,0.393313946665,75,75,75
PWWP2B,PWWP2B,0.602349415811,0.54694157371,0.0137601317796,0.0225382781269,42,42,42
MAGOHB,MAGOHB,0.602164977758,0.547064325633,0.0666289013104,0.0369072971024,10,10,10
PARVA,PARVA,-0.602043116706,0.547145437192,0.118842127322,0.0809690968442,15,16,16
B3GALT6,B3GALT6,-0.602010266765,0.547167303359,0.431138261243,0.308791919143,15,15,15
SERINC4,SERINC4,0.601932990244,0.547218743247,0.0375534338162,0.0243525922273,14,14,14
CUL3,CUL3,0.601842116072,0.547279237608,0.0025985510297,0.00207423459055,4,4,4
C20orf20,C20orf20,0.601826884533,0.547289377471,0.00505763793931,0.00672436068452,15,15,15
CACYBP,CACYBP,-0.601622107027,0.547425709938,0.0366876686391,0.0273711367808,18,18,18
PNPLA7,PNPLA7,0.601450356197,0.547540067551,0.377523333834,0.282167253153,27,27,27
C8orf73,C8orf73,0.60143849109,0.547547968183,0.514627591645,0.419813681451,32,32,32
SENP6,SENP6,0.601364939196,0.547596945528,0.462396664932,0.414345591421,69,69,69
MBD6,MBD6,0.601243442414,0.547677853556,0.00330645006075,0.00254266625939,3,3,3
FAM120AOS,FAM120AOS,0.601223998452,0.547690802371,0.0404269687751,0.024143521246,29,30,30
RPGRIP1,RPGRIP1,-0.601186237977,0.547715949601,0.0358816562053,0.0171784899449,14,14,14
HEG1,HEG1,0.601030789386,0.547819479246,0.0635111922865,0.0771744624888,71,71,71
GPR56,GPR56,-0.600875648737,0.547922813445,0.0377810533116,0.0164755739536,4,5,5
ARMC7,ARMC7,0.60078681065,0.547981989976,0.086983295399,0.0737794852824,42,42,42
HMGN4,HMGN4,-0.60075932572,0.548000298786,0.381456836458,0.202558432385,34,35,35
LYRM4,LYRM4,0.600676362018,0.548055566056,0.313873004842,0.307038534871,111,112,112
H2AFV,H2AFV,-0.600624353279,0.548090213708,0.0341998362951,0.0141005209747,11,11,11
RDH16,RDH16,-0.600459566507,0.5482,4.84785625383e-06,0.000279476378234,1,1,1
XPA,XPA,-0.600046475599,0.548475262306,0.0013009507858,0.00468777147638,14,14,14
HPSE,HPSE,-0.599539581353,0.548813123518,0.132505338926,0.140342832367,95,95,95
PUS7L,PUS7L,0.599313225768,0.54896402992,0.0732128963446,0.0519488805747,32,32,32
MFSD6L,MFSD6L,-0.59926483368,0.548996294541,0.151076677577,0.101276561594,26,27,27
VPS13B,VPS13B,-0.5990002855,0.549172694184,0.00544602631729,0.00523218294212,8,8,8
ZNF622,ZNF622,-0.598659454662,0.5494,0.0121150983961,0.00397849927541,1,1,1
ATP6V1H,ATP6V1H,-0.598564068172,0.549463623161,0.00216761798705,0.00269755729764,7,7,7
UQCRQ,UQCRQ,0.598556796983,0.549468473222,0.000314521277189,0.000821964117453,7,7,7
PLCB2,PLCB2,0.598479105228,0.549520296836,0.0548936069713,0.0273790138144,7,7,7
POFUT2,POFUT2,-0.598195025228,0.549709810459,0.0240593610942,0.0103429884013,10,10,10
ZNF235,ZNF235,0.598148711009,0.549740710357,0.0188112949991,0.0220433632239,34,34,34
TASP1,TASP1,-0.597933830885,0.54988408517,0.00136860583368,0.000116230418933,6,6,6
ZNF443,ZNF443,-0.597740601416,0.550013029714,0.0767019319379,0.0574265261527,55,55,55
NBAS,NBAS,-0.597667706432,0.550061677357,0.055522467426,0.0500919095065,52,52,52
ANXA1,ANXA1,0.597574356488,0.550123979042,0.102346219119,0.0893542696893,35,35,35
TTYH3,TTYH3,0.597045670468,0.550476889277,0.0138024579478,0.0121498458777,18,18,18
CYP24A1,CYP24A1,-0.597021527974,0.550493007615,0.138241157456,0.112538757226,52,52,52
HOXA4,HOXA4,0.596994688691,0.550510926692,0.172141744901,0.158735631627,42,42,42
BAIAP2,BAIAP2,0.596945200852,0.550543967687,0.383149511552,0.330540572005,65,65,65
TREX1,TREX1,-0.596379552904,0.550921696883,0.274335482628,0.224098524835,22,22,22
ITPA,ITPA,-0.596130813069,0.551087841075,0.415482911889,0.359731162156,24,24,24
LRRC45,LRRC45,-0.596003682764,0.551172766468,0.239187863877,0.176376077933,18,18,18
SLC26A1,SLC26A1,-0.595963474977,0.551199627353,0.305532610604,0.273981695417,25,25,25
C1orf31,C1orf31,-0.595900460322,0.551241725701,0.390656153573,0.263824186822,12,12,12
EAF1,EAF1,0.595752303106,0.551340711668,0.0130010632603,0.00719341253367,12,12,12
USF1,USF1,-0.595654942009,0.551405764774,0.320025012321,0.229058417877,11,11,11
HPS1,HPS1,0.595270679928,0.551662551399,0.397975353737,0.353639056487,60,61,61
SERPING1,SERPING1,0.595254024198,0.55167368307,0.073544037099,0.0557784884564,24,25,25
TNFSF13B,TNFSF13B,-0.595195152714,0.551713030054,0.251508684284,0.142282509119,78,79,79
SPRED1,SPRED1,-0.594996375121,0.551845894013,0.0279591696095,0.0165966882014,14,14,14
PCID2,PCID2,0.594953079387,0.551874835187,0.0364108510999,0.0182460307623,7,7,7
PI4KA,PI4KA,-0.594756465071,0.552006272045,0.0118983442263,0.00557971657551,13,13,13
C11orf57,C11orf57,-0.594730959987,0.552023323345,0.00145793261173,0.00225231173908,2,2,2
GNAZ,GNAZ,0.594692850435,0.552048801781,0.0581805341424,0.0531470604244,46,46,46
AMIGO2,AMIGO2,-0.594662170672,0.552069313395,0.200204427461,0.154998054148,61,62,62
RASA1,RASA1,-0.594502888742,0.552175810758,0.0118510391265,0.0273631005787,61,61,61
FEZ1,FEZ1,-0.594239256809,0.552352099653,0.037923748219,0.0270516720689,22,22,22
KLHL22,KLHL22,0.594221151256,0.552364207728,0.0117103415198,0.00905068783273,13,13,13
DLEU2L,DLEU2L,-0.59417000227,0.552398414277,0.000419440948788,0.000719269821154,8,8,8
PCIF1,PCIF1,-0.594003447014,0.552509807473,0.0287907542849,0.0168554035177,10,10,10
HELLS,HELLS,0.593984928984,0.552522193128,0.131784044984,0.0941647423579,25,25,25
HAUS3,HAUS3,0.593289401852,0.552987490223,0.00177441997497,0.00287507339072,17,18,18
RUNX1,RUNX1,0.593095710402,0.553117101056,0.000278352485163,0.00141983977225,5,5,5
ITPR1,ITPR1,0.59297339239,0.553198959214,0.0656054450936,0.0448857236164,39,39,39
GPR25,GPR25,-0.592813905722,0.553305700449,0.0955492000025,0.0745721729041,27,27,27
LMOD3,LMOD3,-0.592808541585,0.553309290734,0.00170626765536,0.00154607366667,5,5,5
EMID1,EMID1,-0.592622470487,0.553433837547,0.0685965488628,0.0727822711309,28,29,29
MED25,MED25,0.592408239313,0.553577250336,0.00266893718424,0.0027060585376,4,4,4
CEP55,CEP55,-0.592372379069,0.55360125804,0.0149466146578,0.0119757019993,17,17,17
STK10,STK10,-0.592214130263,0.553707208488,0.0204137245604,0.016836008378,23,23,23
UBL5,UBL5,0.592212443288,0.553708338002,0.000412936441189,0.00279589108286,14,15,15
AAGAB,AAGAB,-0.592195406588,0.553719744985,0.0205956736543,0.0241343991483,23,23,23
ERP44,ERP44,-0.592167997069,0.553738097368,0.0202657554775,0.0184235836197,19,19,19
TMEM86B,TMEM86B,0.592156934502,0.553745504531,0.165340753587,0.122347265269,17,17,17
TFF3,TFF3,0.591941712236,0.553889620561,0.0909291245032,0.0484195308631,31,31,31
HTRA1,HTRA1,0.591866088667,0.553940263587,0.0510743073658,0.0470623257601,37,37,37
FBXL8,FBXL8,0.591791948057,0.553989915716,0.00179809089569,7.67106046922e-05,2,2,2
CD8A,CD8A,0.591315458058,0.554309074101,1.10882157695e-05,0.00171144632301,7,7,7
TSPAN4,TSPAN4,0.591240536123,0.554359265843,0.315986229178,0.300096425733,38,38,38
PDE4DIP,PDE4DIP,0.5911004631,0.554453109601,0.00510532347767,0.0144484075719,14,14,14
HEATR7A,HEATR7A,-0.591030477921,0.5545,0.000826883577141,6.33793635913e-05,1,1,1
METTL7A,METTL7A,-0.59102731859,0.554502116812,0.039895916405,0.0341424125271,38,38,38
C3orf23,C3orf23,-0.591008232892,0.55451490468,0.0534519271973,0.0173250243052,9,9,9
LRIT3,LRIT3,0.590823604864,0.554638617261,0.105238896741,0.0793126806588,13,13,13
FAM160A2,FAM160A2,0.590711585763,0.554713683797,0.278459134434,0.218585128256,25,25,25
JMY,JMY,0.590688600514,0.554729087347,0.0582179831222,0.0449021073513,32,32,32
PCCA,PCCA,0.590685577233,0.554731113413,0.0261449123091,0.0283097017639,38,39,39
GZMA,GZMA,-0.590654759733,0.554751766106,0.0371076917408,0.00982061371311,18,19,19
PRKD3,PRKD3,0.590483667282,0.554866432467,0.0995930831148,0.0607313971369,20,20,20
IFT46,IFT46,0.590480725787,0.554868403962,0.0520742412963,0.038132723577,35,35,35
SHANK1,SHANK1,0.590441656193,0.55489459012,0.135166547344,0.0810456441745,2,2,2
MAPKAPK3,MAPKAPK3,0.590280116648,0.555002867431,0.192043761983,0.15340295,23,24,24
C22orf26,C22orf26,0.589910215834,0.555250844776,0.115183750724,0.0793017514069,24,25,25
RAD54L,RAD54L,-0.589830475881,0.555304308635,0.0150909489246,0.0117968262005,17,17,17
SFXN5,SFXN5,0.589737033441,0.555366962905,0.0638611778945,0.052781458703,26,26,26
BAZ2B,BAZ2B,-0.589686753449,0.555400677668,0.373515354573,0.380405968393,56,56,56
SRP72,SRP72,-0.589548264866,0.555493545018,0.160853787251,0.126645962814,12,12,12
PRR3,PRR3,-0.589458413439,0.555553801434,8.13288776065e-05,0.000880379715163,4,5,5
WARS,WARS,-0.589381073318,0.555605670038,0.463256448162,0.395046798738,26,26,26
LILRB5,LILRB5,-0.589351049427,0.555625806373,0.15195288679,0.107383313321,56,56,56
BMS1,BMS1,-0.589274643382,0.555677051763,0.00356625723924,0.00604871873716,13,13,13
FAM20B,FAM20B,-0.589099660421,0.555794421195,0.0103229828698,0.00784352363452,12,13,13
COASY,COASY,-0.589092405037,0.555799287989,0.019176321329,0.0281235163318,33,33,33
EFTUD2,EFTUD2,0.589081371009,0.555806689476,0.065634837282,0.0410935905085,25,25,25
MPND,MPND,0.589011216305,0.555853749493,0.179890694232,0.133107130025,15,16,16
MGAT1,MGAT1,-0.588905289552,0.555924809208,0.156529639865,0.12938540035,22,23,23
GOLM1,GOLM1,0.58880508123,0.555992036861,0.204134484392,0.150339034322,17,17,17
TGM2,TGM2,-0.588760681427,0.556021825022,0.0185500226776,0.0362887548897,45,45,45
UCP2,UCP2,-0.588756077054,0.556024914175,0.333580095105,0.257992316024,14,14,14
SSR3,SSR3,0.58863829898,0.556103936356,0.0799094538557,0.0619657583061,28,28,28
HIST1H2BF,HIST1H2BF,-0.588234077264,0.556375187087,3.63862207718e-05,0.000654520602931,5,5,5
PSMA4,PSMA4,0.588231183821,0.556377128948,0.0555085561767,0.0491299986472,28,29,29
ZNF84,ZNF84,-0.588225390602,0.556381016931,0.0752769389968,0.0642990406174,27,27,27
CRYZL1,CRYZL1,-0.587878944977,0.55661354986,0.00165488668555,0.00468614944603,13,13,13
UBP1,UBP1,-0.587877068444,0.556614809511,0.0012274920099,0.00366101889498,17,17,17
PKD1,PKD1,0.587631150766,0.556779897407,0.0044929932671,0.00286125970691,5,5,5
FAM118B,FAM118B,0.587621855313,0.55678613804,0.424347256188,0.332946394511,40,40,40
ZNF230,ZNF230,-0.587596194178,0.556803366179,0.0231992907232,0.0251010345697,37,37,37
DDX6,DDX6,0.587439987819,0.556908244187,0.0190737997378,0.00723024584167,7,7,7
TMEM33,TMEM33,-0.587366307574,0.556957716943,0.0105879721319,0.0087415305715,12,12,12
SMYD3,SMYD3,0.587296546441,0.557004560176,0.0475592906267,0.038791703185,35,35,35
LRG1,LRG1,0.587204862017,0.557066127388,0.000246060274327,0.000665061461911,2,2,2
USP1,USP1,0.587154421836,0.5571,0.000917257303272,0.000570140176379,1,1,1
DAP3,DAP3,0.587151644666,0.557101865011,0.0344890657613,0.0178478551679,9,9,9
ATP1B3,ATP1B3,0.586837435252,0.557312892211,0.0495927280539,0.0244361874177,17,17,17
PMFBP1,PMFBP1,-0.586807572215,0.557332950647,0.0123375478822,0.0256227801669,39,39,39
C1orf182,C1orf182,0.586727189917,0.55738694366,0.0141930129313,0.0185964405826,31,31,31
